,,0.072,2,6,,,,,,,
11436568,LF,22.5,7.6,No,26647,,,,,,
11436568,LR,22.5,7.7,No,26647,,,,,,
11436568,RF,22.5,7.6,No,26647,,,,,,
11436568,RR,22.5,7.7,No,26647,,,,,,
6476604,LF,33.5,6.0,No,23980,,,,,,
6476604,LR,33.5,6.0,No,23980,,,,,,
6476604,RF,33.5,6.0,No,23980,,,,,,
6476604,RR,33.5,5.9,No,23980,,,,,,
17471046,LF,27.5,7.0,Yes,35866,,,,,,
17471046,LR,27.5,6.9,Yes,35866,,,,,,
17471046,RF,27.5,7.0,No,35866,,,,,,
17471046,RR,27.5,6.9,Yes,35866,,,,,,
17562465,LF,14.6,8.8,No,31485,,,,,,
17562465,LR,14.6,8.7,No,31485,,,,,,
17562465,RF,14.6,8.9,Yes,31485,,,,,,
17562465,RR,14.6,8.7,No,31485,,,,,,
12587467,LF,13.7,8.9,No,24408,,,,,,
12587467,LR,13.7,9.0,No,24408,,,,,,
12587467,RF,13.7,9.0,No,24408,,,,,,
12587467,RR,13.7,9.0,No,24408,,,,,,
1885119,LF,13.9,9.0,No,21266,,,,,,
1885119,LR,13.9,8.9,No,21266,,,,,,
1885119,RF,13.9,9.0,No,21266,,,,,,
1885119,RR,13.9,8.9,No,21266,,,,,,
13412525,LF,19.4,8.1,No,2555,,,,,,
13412525,LR,19.4,8.1,Yes,2555,,,,,,
13412525,RF,19.4,8.2,No,2555,,,,,,
13412525,RR,19.4,8.0,No,2555,,,,,,
13094404,LF,11.6,9.3,No,21718,,,,,,
13094404,LR,11.6,9.3,No,21718,,,,,,
13094404,RF,11.6,9.2,No,21718,,,,,,
13094404,RR,11.6,9.3,Yes,21718,,,,,,
16971439,LF,15.8,8.7,No,7647,,,,,,
16971439,LR,15.8,8.7,No,7647,,,,,,
16971439,RF,15.8,8.6,No,7647,,,,,,
16971439,RR,15.8,8.6,No,7647,,,,,,
8328208,LF,41.8,4.8,No,92465,,,,,,
8328208,LR,41.8,4.7,No,92465,,,,,,
8328208,RF,41.8,4.7,Yes,92465,,,,,,
8328208,RR,41.8,4.8,No,92465,,,,,,
21680631,LF,16.2,8.5,No,12199,,,,,,
21680631,LR,16.2,8.6,No,12199,,,,,,
21680631,RF,16.2,8.6,No,12199,,,,,,
21680631,RR,16.2,8.7,No,12199,,,,,,
17526722,LF,21.1,7.9,No,11017,,,,,,
17526722,LR,21.1,7.8,No,11017,,,,,,
17526722,RF,21.1,7.9,No,11017,,,,,,
17526722,RR,21.1,7.8,Yes,11017,,,,,,
12031177,LF,15.3,8.7,No,17824,,,,,,
12031177,LR,4.3,10.4,No,17824,,,,,,
12031177,RF,15.3,8.7,No,17824,,,,,,
12031177,RR,15.3,8.8,No,17824,,,,,,
12867299,LF,14.1,8.9,No,3789,,,,,,
12867299,LR,14.1,8.8,No,3789,,,,,,
12867299,RF,14.1,8.9,No,3789,,,,,,
12867299,RR,14.1,8.9,No,3789,,,,,,
13785013,LF,16.4,8.5,No,32192,,,,,,
13785013,LR,16.4,8.6,No,32192,,,,,,
13785013,RF,16.4,8.6,No,32192,,,,,,
13785013,RR,16.4,8.5,No,32192,,,,,,
16984171,LF,5.9,10.1,No,6591,,,,,,
16984171,LR,5.9,10.1,No,6591,,,,,,
16984171,RF,5.9,10.1,No,6591,,,,,,
16984171,RR,5.9,10.1,No,6591,,,,,,
14657470,LF,34.9,5.8,No,72281,,,,,,
14657470,LR,34.9,5.9,No,72281,,,,,,
14657470,RF,34.9,5.8,No,72281,,,,,,
14657470,RR,34.9,5.8,No,72281,,,,,,
13404899,LF,34.8,5.8,No,84538,,,,,,
13404899,LR,34.8,5.8,No,84538,,,,,,
13404899,RF,34.8,5.8,No,84538,,,,,,
13404899,RR,34.8,5.7,No,84538,,,,,,
9977423,LF,6.1,10.1,No,11451,,,,,,
9977423,LR,6.1,10.1,No,11451,,,,,,
9977423,RF,6.1,10.1,No,11451,,,,,,
9977423,RR,6.1,10.1,No,11451,,,,,,
20877771,LF,14.6,8.8,No,8209,,,,,,
20877771,LR,14.6,8.8,Yes,8209,,,,,,
20877771,RF,14.6,8.8,No,8209,,,,,,
20877771,RR,14.6,8.8,No,8209,,,,,,
20274711,LF,34.1,5.8,No,49636,,,,,,
20274711,LR,34.1,5.9,No,49636,,,,,,
20274711,RF,34.1,6.0,No,49636,,,,,,
20274711,RR,34.1,5.9,No,49636,,,,,,
19064341,LF,25.6,7.2,No,24932,,,,,,
19064341,LR,25.6,7.2,No,24932,,,,,,
19064341,RF,25.6,7.2,No,24932,,,,,,
19064341,RR,25.6,7.2,No,24932,,,,,,
17071561,LF,16.0,8.5,No,12717,,,,,,
17071561,LR,31.8,6.3,No,12717,,,,,,
17071561,RF,16.0,8.7,No,12717,,,,,,
17071561,RR,16.0,8.6,No,12717,,,,,,
21465966,LF,15.0,8.7,No,17378,,,,,,
21465966,LR,15.0,8.7,No,17378,,,,,,
21465966,RF,15.0,8.7,No,17378,,,,,,
21465966,RR,15.0,8.8,No,17378,,,,,,
3398158,LF,10.7,9.4,No,19499,,,,,,
3398158,LR,10.7,9.4,No,19499,,,,,,
3398158,RF,10.7,9.4,No,19499,,,,,,
3398158,RR,10.7,9.3,No,19499,,,,,,
13318125,LF,29.9,6.5,No,25468,,,,,,
13318125,LR,29.9,6.5,No,25468,,,,,,
13318125,RF,29.9,6.5,Yes,25468,,,,,,
13318125,RR,29.9,6.5,No,25468,,,,,,
9699273,LF,19.4,8.2,No,31760,,,,,,
9699273,LR,19.4,8.1,No,31760,,,,,,
9699273,RF,19.4,8.2,No,31760,,,,,,
9699273,RR,19.4,8.1,No,31760,,,,,,
11280351,LF,31.6,6.3,Yes,53016,,,,,,
11280351,LR,31.6,6.3,No,53016,,,,,,
11280351,RF,31.6,6.3,No,53016,,,,,,
11280351,RR,31.6,6.2,No,53016,,,,,,
21200766,LF,34.6,5.9,No,14178,,,,,,
21200766,LR,34.6,5.9,No,14178,,,,,,
21200766,RF,34.6,5.8,No,14178,,,,,,
21200766,RR,34.6,5.9,No,14178,,,,,,
17028664,LF,22.3,7.7,No,18218,,,,,,
17028664,LR,22.3,7.8,No,18218,,,,,,
17028664,RF,22.3,7.7,No,18218,,,,,,
17028664,RR,22.3,7.7,No,18218,,,,,,
15533097,LF,11.5,9.2,No,6374,,,,,,
15533097,LR,11.5,9.3,No,6374,,,,,,
15533097,RF,11.5,9.4,No,6374,,,,,,
15533097,RR,11.5,9.2,No,6374,,,,,,
10893525,LF,73.8,0.2,No,79923,,,,,,
10893525,LR,73.8,0.2,Yes,79923,,,,,,
10893525,RF,73.8,0.2,No,79923,,,,,,
10893525,RR,73.8,0.2,No,79923,,,,,,
10181978,LF,6.5,9.7,No,8184,,,,,,
10181978,LR,6.5,9.7,No,8184,,,,,,
10181978,RF,6.5,9.7,No,8184,,,,,,
10181978,RR,6.5,9.7,No,8184,,,,,,
6146509,LF,14.6,8.1,No,2065,,,,,,
6146509,LR,14.6,8.1,No,2065,,,,,,
6146509,RF,14.6,8.1,No,2065,,,,,,
6146509,RR,14.6,8.1,No,2065,,,,,,
8267795,LF,28.3,5.5,No,62166,,,,,,
8267795,LR,28.3,5.4,No,62166,,,,,,
8267795,RF,28.3,5.4,No,62166,,,,,,
8267795,RR,28.3,5.4,No,62166,,,,,,
4344233,LF,14.0,8.2,No,3776,,,,,,
4344233,LR,14.0,8.1,No,3776,,,,,,
4344233,RF,14.0,8.3,No,3776,,,,,,
4344233,RR,14.0,8.2,No,3776,,,,,,
2103544,LF,25.9,5.9,No,27017,,,,,,
2103544,LR,0.9,10.9,No,27017,,,,,,
2103544,RF,25.9,5.9,No,27017,,,,,,
2103544,RR,25.9,5.9,No,27017,,,,,,
18490897,LF,18.2,7.4,No,29145,,,,,,
18490897,LR,18.2,7.3,No,29145,,,,,,
18490897,RF,18.2,7.3,No,29145,,,,,,
18490897,RR,18.2,7.4,No,29145,,,,,,
6458696,LF,8.6,9.4,No,3734,,,,,,
6458696,LR,8.6,9.2,No,3734,,,,,,
6458696,RF,8.6,9.3,No,3734,,,,,,
6458696,RR,8.6,9.3,No,3734,,,,,,
15407747,LF,17.8,7.5,No,27356,,,,,,
15407747,LR,17.8,7.5,No,27356,,,,,,
15407747,RF,17.8,7.5,No,27356,,,,,,
15407747,RR,17.8,7.4,No,27356,,,,,,
16660884,LF,29.7,5.1,No,898,,,,,,
16660884,LR,29.7,5.2,No,898,,,,,,
16660884,RF,29.7,5.1,No,898,,,,,,
16660884,RR,29.7,5.1,No,898,,,,,,
19999915,LF,23.3,6.3,No,2937,,,,,,
19999915,LR,23.3,6.4,No,2937,,,,,,
19999915,RF,23.3,6.4,No,2937,,,,,,
19999915,RR,23.3,6.4,No,2937,,,,,,
12442227,LF,15.9,7.9,No,28242,,,,,,
12442227,LR,15.9,7.8,No,28242,,,,,,
12442227,RF,15.9,7.8,No,28242,,,,,,
12442227,RR,15.9,7.9,No,28242,,,,,,
21939470,LF,50.1,1.0,No,31173,,,,,,
21939470,LR,50.1,1.1,Yes,31173,,,,,,
21939470,RF,50.1,1.1,No,31173,,,,,,
21939470,RR,50.1,1.0,No,31173,,,,,,
12429562,LF,8.4,9.3,No,6214,,,,,,
12429562,LR,8.4,9.3,No,6214,,,,,,
12429562,RF,8.4,9.4,No,6214,,,,,,
12429562,RR,8.4,9.3,No,6214,,,,,,
610374,LF,55.4,0.2,No,122037,,,,,,
610374,LR,55.4,0.2,No,122037,,,,,,
610374,RF,55.4,0.2,No,122037,,,,,,
610374,RR,55.4,0.2,No,122037,,,,,,
15621075,LF,23.2,6.3,No,25850,,,,,,
15621075,LR,27.0,5.4,No,25850,,,,,,
15621075,RF,23.2,6.2,No,25850,,,,,,
15621075,RR,23.2,6.2,No,25850,,,,,,
9462177,LF,1.5,10.7,No,3094,,,,,,
9462177,LR,1.5,10.7,No,3094,,,,,,
9462177,RF,1.5,10.6,No,3094,,,,,,
9462177,RR,1.5,10.7,No,3094,,,,,,
14835708,LF,14.3,8.1,No,11951,,,,,,
14835708,LR,14.3,8.0,No,11951,,,,,,
14835708,RF,14.3,8.0,No,11951,,,,,,
14835708,RR,14.3,8.0,No,11951,,,,,,
2348564,LF,53.2,0.2,No,37462,,,,,,
2348564,LR,53.2,0.2,Yes,37462,,,,,,
2348564,RF,53.2,0.2,Yes,37462,,,,,,
2348564,RR,53.2,0.2,No,37462,,,,,,
833054,LF,33.7,4.0,No,14040,,,,,,
833054,LR,33.7,4.0,No,14040,,,,,,
833054,RF,33.7,4.0,No,14040,,,,,,
833054,RR,33.7,4.0,No,14040,,,,,,
17101864,LF,38.5,3.0,No,64590,,,,,,
17101864,LR,38.5,2.9,No,64590,,,,,,
17101864,RF,38.5,2.9,No,64590,,,,,,
17101864,RR,38.5,2.9,No,64590,,,,,,
13695290,LF,12.8,8.3,No,23374,,,,,,
13695290,LR,12.8,8.4,No,23374,,,,,,
13695290,RF,12.8,8.3,No,23374,,,,,,
13695290,RR,12.8,8.3,No,23374,,,,,,
2900226,LF,12.1,8.5,No,1822,,,,,,
2900226,LR,12.1,8.5,No,1822,,,,,,
2900226,RF,12.1,8.5,No,1822,,,,,,
2900226,RR,12.1,8.5,No,1822,,,,,,
6242747,LF,43.2,2.0,No,85521,,,,,,
6242747,LR,43.2,1.9,No,85521,,,,,,
6242747,RF,43.2,2.0,No,85521,,,,,,
6242747,RR,43.2,1.9,No,85521,,,,,,
12968654,LF,42.4,2.1,No,66106,,,,,,
12968654,LR,42.4,2.2,No,66106,,,,,,
12968654,RF,42.4,2.2,Yes,66106,,,,,,
12968654,RR,42.4,2.1,No,66106,,,,,,
20985812,LF,13.7,8.1,No,26994,,,,,,
20985812,LR,13.7,8.2,No,26994,,,,,,
20985812,RF,13.7,8.1,No,26994,,,,,,
20985812,RR,13.7,8.1,No,26994,,,,,,
11799752,LF,14.7,7.9,No,2876,,,,,,
11799752,LR,14.7,9.1,No,2876,,,,,,
11799752,RF,14.7,9.0,No,2876,,,,,,
11799752,RR,14.7,9.1,No,2876,,,,,,
11026420,LF,1.9,10.7,No,1981,,,,,,
11026420,LR,1.9,10.7,No,1981,,,,,,
11026420,RF,1.9,10.8,No,1981,,,,,,
11026420,RR,1.9,10.7,No,1981,,,,,,
19815534,LF,4.2,10.5,No,6252,,,,,,
19815534,LR,4.2,10.4,No,6252,,,,,,
19815534,RF,4.2,10.5,No,6252,,,,,,
19815534,RR,4.2,10.5,No,6252,,,,,,
640193,LF,3.1,10.6,No,5331,,,,,,
640193,LR,2.4,10.7,No,5331,,,,,,
640193,RF,3.1,10.6,No,5331,,,,,,
640193,RR,3.1,10.6,No,5331,,,,,,
11368912,LF,7.0,10.1,No,12204,,,,,,
11368912,LR,7.0,10.1,No,12204,,,,,,
11368912,RF,7.0,10.1,No,12204,,,,,,
11368912,RR,7.0,10.2,No,12204,,,,,,
5147317,LF,25.1,7.8,No,4940,,,,,,
5147317,LR,25.1,7.8,No,4940,,,,,,
5147317,RF,25.1,7.8,No,4940,,,,,,
5147317,RR,25.1,7.7,No,4940,,,,,,
17722817,LF,7.9,10.0,No,16063,,,,,,
17722817,LR,7.9,9.9,No,16063,,,,,,
17722817,RF,7.9,10.0,No,16063,,,,,,
17722817,RR,7.9,10.0,No,16063,,,,,,
15458450,LF,10.7,9.6,No,2699,,,,,,
15458450,LR,10.7,9.6,No,2699,,,,,,
15458450,RF,10.7,9.6,No,2699,,,,,,
15458450,RR,10.7,9.6,No,2699,,,,,,
7743968,LF,17.1,8.8,No,32261,,,,,,
7743968,LR,17.1,8.8,No,32261,,,,,,
7743968,RF,17.1,8.9,No,32261,,,,,,
7743968,RR,17.1,8.8,Yes,32261,,,,,,
11011141,LF,7.8,10.0,No,17991,,,,,,
11011141,LR,7.8,10.0,No,17991,,,,,,
11011141,RF,7.8,9.9,Yes,17991,,,,,,
11011141,RR,7.8,10.0,No,17991,,,,,,
4988417,LF,16.2,8.9,No,32046,,,,,,
4988417,LR,16.2,8.9,No,32046,,,,,,
4988417,RF,16.2,8.9,No,32046,,,,,,
4988417,RR,16.2,8.9,No,32046,,,,,,
11388477,LF,12.1,9.4,No,2555,,,,,,
11388477,LR,12.1,9.4,No,2555,,,,,,
11388477,RF,12.1,9.4,No,2555,,,,,,
11388477,RR,12.1,9.5,No,2555,,,,,,
15477655,LF,17.2,8.8,No,27919,,,,,,
15477655,LR,17.2,8.7,No,27919,,,,,,
15477655,RF,17.2,8.7,No,27919,,,,,,
15477655,RR,17.2,8.8,No,27919,,,,,,
10528331,LF,43.2,5.4,No,107229,,,,,,
10528331,LR,6.1,10.2,No,107229,,,,,,
10528331,RF,43.2,5.4,No,107229,,,,,,
10528331,RR,43.2,5.3,No,107229,,,,,,
7449554,LF,9.2,9.8,No,14324,,,,,,
7449554,LR,9.2,9.8,No,14324,,,,,,
7449554,RF,9.2,9.8,No,14324,,,,,,
7449554,RR,9.2,9.8,No,14324,,,,,,
21831039,LF,7.4,10.0,No,5452,,,,,,
21831039,LR,7.4,10.1,No,5452,,,,,,
21831039,RF,7.4,10.0,No,5452,,,,,,
21831039,RR,7.4,10.1,No,5452,,,,,,
14575109,LF,16.0,8.9,No,33431,,,,,,
14575109,LR,16.0,9.0,No,33431,,,,,,
14575109,RF,16.0,8.9,No,33431,,,,,,
14575109,RR,16.0,8.9,No,33431,,,,,,
4049462,LF,30.8,7.0,No,47287,,,,,,
4049462,LR,30.8,7.0,No,47287,,,,,,
4049462,RF,30.8,7.0,No,47287,,,,,,
4049462,RR,30.8,7.0,No,47287,,,,,,
10065717,LF,24.3,7.8,No,39728,,,,,,
10065717,LR,24.3,7.8,No,39728,,,,,,
10065717,RF,24.3,7.8,No,39728,,,,,,
10065717,RR,24.3,7.9,No,39728,,,,,,
11023396,LF,35.6,6.4,No,83053,,,,,,
11023396,LR,35.6,6.3,No,83053,,,,,,
11023396,RF,35.6,6.4,No,83053,,,,,,
11023396,RR,35.6,6.4,No,83053,,,,,,
6896665,LF,12.1,9.5,Yes,11539,,,,,,
6896665,LR,12.1,9.4,No,11539,,,,,,
6896665,RF,12.1,9.4,No,11539,,,,,,
6896665,RR,12.1,9.3,No,11539,,,,,,
7969219,LF,20.2,8.3,No,8176,,,,,,
7969219,LR,20.2,8.4,No,8176,,,,,,
7969219,RF,20.2,8.4,No,8176,,,,,,
7969219,RR,20.2,8.3,No,8176,,,,,,
17060102,LF,36.0,6.3,No,72346,,,,,,
17060102,LR,36.0,6.3,Yes,72346,,,,,,
17060102,RF,36.0,6.3,No,72346,,,,,,
17060102,RR,36.0,6.3,No,72346,,,,,,
11717356,LF,13.4,9.2,No,29104,,,,,,
11717356,LR,13.4,9.3,No,29104,,,,,,
11717356,RF,13.4,9.3,No,29104,,,,,,
11717356,RR,13.4,9.2,No,29104,,,,,,
17488329,LF,6.5,10.2,No,8579,,,,,,
17488329,LR,6.5,10.2,No,8579,,,,,,
17488329,RF,6.5,10.2,No,8579,,,,,,
17488329,RR,6.5,10.2,No,8579,,,,,,
18245057,LF,23.9,7.9,No,41046,,,,,,
18245057,LR,23.9,7.9,No,41046,,,,,,
18245057,RF,23.9,7.9,No,41046,,,,,,
18245057,RR,23.9,7.9,No,41046,,,,,,
6445435,LF,16.2,8.9,No,12745,,,,,,
6445435,LR,16.2,8.9,No,12745,,,,,,
6445435,RF,16.2,9.0,No,12745,,,,,,
6445435,RR,16.2,9.0,No,12745,,,,,,
18813263,LF,17.0,8.8,No,19897,,,,,,
18813263,LR,14.6,9.1,No,19897,,,,,,
18813263,RF,17.0,8.8,No,19897,,,,,,
18813263,RR,17.0,8.8,No,19897,,,,,,
2680198,LF,4.1,10.6,No,9821,,,,,,
2680198,LR,4.1,10.5,No,9821,,,,,,
2680198,RF,4.1,10.4,No,9821,,,,,,
2680198,RR,4.1,10.5,No,9821,,,,,,
16345529,LF,27.7,7.4,No,68215,,,,,,
16345529,LR,27.7,7.3,No,68215,,,,,,
16345529,RF,27.7,7.4,No,68215,,,,,,
16345529,RR,27.7,7.4,No,68215,,,,,,
5310517,LF,17.2,8.8,Yes,14377,,,,,,
5310517,LR,17.2,8.8,No,14377,,,,,,
5310517,RF,17.2,8.7,No,14377,,,,,,
5310517,RR,17.2,8.7,No,14377,,,,,,
11985505,LF,12.9,9.3,No,20535,,,,,,
11985505,LR,12.9,9.3,No,20535,,,,,,
11985505,RF,12.9,9.4,No,20535,,,,,,
11985505,RR,12.9,9.4,No,20535,,,,,,
18686911,LF,15.3,9.1,No,2821,,,,,,
18686911,LR,15.3,9.1,No,2821,,,,,,
18686911,RF,15.3,9.0,No,2821,,,,,,
18686911,RR,15.3,9.0,No,2821,,,,,,
20104717,LF,20.0,8.4,No,17644,,,,,,
20104717,LR,20.0,8.4,No,17644,,,,,,
20104717,RF,20.0,8.4,No,17644,,,,,,
20104717,RR,20.0,8.3,No,17644,,,,,,
9315125,LF,15.6,9.0,No,16729,,,,,,
9315125,LR,15.6,9.0,No,16729,,,,,,
9315125,RF,15.6,8.9,No,16729,,,,,,
9315125,RR,15.6,9.0,No,16729,,,,,,
7400424,LF,23.2,8.1,No,56799,,,,,,
7400424,LR,23.2,8.0,No,56799,,,,,,
7400424,RF,23.2,7.9,No,56799,,,,,,
7400424,RR,23.2,8.0,No,56799,,,,,,
17691009,LF,14.9,9.1,No,13089,,,,,,
17691009,LR,14.9,9.1,No,13089,,,,,,
17691009,RF,14.9,9.1,No,13089,,,,,,
17691009,RR,14.9,9.0,No,13089,,,,,,
21242665,LF,25.4,7.8,No,39821,,,,,,
21242665,LR,18.3,8.6,No,39821,,,,,,
21242665,RF,25.4,7.8,No,39821,,,,,,
21242665,RR,25.4,7.7,No,39821,,,,,,
20007836,LF,12.7,9.4,No,3019,,,,,,
20007836,LR,12.7,9.3,No,3019,,,,,,
20007836,RF,12.7,9.3,No,3019,,,,,,
20007836,RR,12.7,9.3,No,3019,,,,,,
5850000,LF,8.3,10.0,No,1103,,,,,,
5850000,LR,8.3,9.9,No,1103,,,,,,
5850000,RF,8.3,9.9,No,1103,,,,,,
5850000,RR,8.3,10.0,No,1103,,,,,,
9902543,LF,41.7,5.7,No,1875,,,,,,
9902543,LR,41.7,5.6,No,1875,,,,,,
9902543,RF,41.7,5.6,No,1875,,,,,,
9902543,RR,41.7,5.6,No,1875,,,,,,
14039796,LF,14.6,9.1,No,7247,,,,,,
14039796,LR,14.6,9.1,No,7247,,,,,,
14039796,RF,14.6,9.1,Yes,7247,,,,,,
14039796,RR,14.6,9.1,No,7247,,,,,,
369154,LF,41.9,5.5,No,99732,,,,,,
369154,LR,41.9,5.6,No,99732,,,,,,
369154,RF,41.9,5.6,No,99732,,,,,,
369154,RR,41.9,5.7,No,99732,,,,,,
19829984,LF,19.9,8.4,No,31900,,,,,,
19829984,LR,19.9,8.5,No,31900,,,,,,
19829984,RF,19.9,8.4,No,31900,,,,,,
19829984,RR,19.9,8.5,No,31900,,,,,,
11347582,LF,9.5,9.8,No,10557,,,,,,
11347582,LR,9.5,9.7,No,10557,,,,,,
11347582,RF,9.5,9.8,No,10557,,,,,,
11347582,RR,9.5,9.8,No,10557,,,,,,
20540554,LF,52.6,4.1,No,30034,,,,,,
20540554,LR,52.6,4.2,No,30034,,,,,,
20540554,RF,52.6,4.1,No,30034,,,,,,
20540554,RR,52.6,4.2,No,30034,,,,,,
19078232,LF,18.9,8.6,No,5415,,,,,,
19078232,LR,18.9,8.5,No,5415,,,,,,
19078232,RF,18.9,8.5,No,5415,,,,,,
19078232,RR,18.9,8.5,No,5415,,,,,,
4519502,LF,8.8,9.9,No,11171,,,,,,
4519502,LR,8.8,9.9,No,11171,,,,,,
4519502,RF,8.8,9.8,No,11171,,,,,,
4519502,RR,8.8,9.8,No,11171,,,,,,
15649916,LF,12.8,9.3,No,23320,,,,,,
15649916,LR,12.8,9.3,No,23320,,,,,,
15649916,RF,12.8,9.3,No,23320,,,,,,
15649916,RR,12.8,9.3,No,23320,,,,,,
1828436,LF,34.3,6.6,No,47776,,,,,,
1828436,LR,34.3,6.5,No,47776,,,,,,
1828436,RF,34.3,6.5,No,47776,,,,,,
1828436,RR,34.3,6.6,Yes,47776,,,,,,
2933348,LF,20.6,8.3,No,2503,,,,,,
2933348,LR,20.6,8.4,No,2503,,,,,,
2933348,RF,20.6,8.3,No,2503,,,,,,
2933348,RR,20.6,8.3,No,2503,,,,,,
15388556,LF,20.4,8.4,No,15971,,,,,,
15388556,LR,27.6,7.3,No,15971,,,,,,
15388556,RF,20.4,8.4,Yes,15971,,,,,,
15388556,RR,20.4,8.4,No,15971,,,,,,
14344143,LF,22.3,8.0,No,49953,,,,,,
14344143,LR,22.3,8.1,No,49953,,,,,,
14344143,RF,22.3,8.1,No,49953,,,,,,
14344143,RR,22.3,8.1,Yes,49953,,,,,,
16419874,LF,7.6,10.0,No,15202,,,,,,
16419874,LR,7.6,10.1,No,15202,,,,,,
16419874,RF,7.6,10.1,No,15202,,,,,,
16419874,RR,7.6,10.0,No,15202,,,,,,
4656062,LF,21.9,8.1,No,49692,,,,,,
4656062,LR,21.9,8.1,No,49692,,,,,,
4656062,RF,21.9,8.1,No,49692,,,,,,
4656062,RR,21.9,8.1,No,49692,,,,,,
9777206,LF,19.7,8.4,No,20203,,,,,,
9777206,LR,19.7,8.5,No,20203,,,,,,
9777206,RF,19.7,8.5,No,20203,,,,,,
9777206,RR,19.7,8.5,No,20203,,,,,,
16214577,LF,12.1,9.5,No,25051,,,,,,
16214577,LR,12.1,9.4,No,25051,,,,,,
16214577,RF,12.1,9.4,No,25051,,,,,,
16214577,RR,12.1,9.5,No,25051,,,,,,
18531860,LF,19.9,8.4,No,16271,,,,,,
18531860,LR,19.9,8.4,No,16271,,,,,,
18531860,RF,19.9,8.4,No,16271,,,,,,
18531860,RR,19.9,8.4,No,16271,,,,,,
432679,LF,21.3,8.3,No,26383,,,,,,
432679,LR,21.3,8.2,No,26383,,,,,,
432679,RF,21.3,8.2,No,26383,,,,,,
432679,RR,21.3,8.2,No,26383,,,,,,
7301079,LF,5.9,10.2,No,3333,,,,,,
7301079,LR,5.9,10.3,No,3333,,,,,,
7301079,RF,5.9,10.3,No,3333,,,,,,
7301079,RR,5.9,10.2,No,3333,,,,,,
7109599,LF,16.6,8.9,No,16857,,,,,,
7109599,LR,16.6,8.9,No,16857,,,,,,
7109599,RF,16.6,8.8,No,16857,,,,,,
7109599,RR,16.6,8.9,No,16857,,,,,,
7919527,LF,6.7,10.2,No,6797,,,,,,
7919527,LR,23.0,8.0,No,6797,,,,,,
7919527,RF,6.7,10.2,No,6797,,,,,,
7919527,RR,6.7,10.2,No,6797,,,,,,
12161233,LF,0.7,11.0,No,1465,,,,,,
12161233,LR,0.7,11.0,No,1465,,,,,,
12161233,RF,0.7,11.0,No,1465,,,,,,
12161233,RR,0.7,10.9,No,1465,,,,,,
1986131,LF,10.0,9.7,No,4526,,,,,,
1986131,LR,10.0,9.8,No,4526,,,,,,
1986131,RF,10.0,9.7,No,4526,,,,,,
1986131,RR,10.0,9.7,No,4526,,,,,,
1557911,LF,31.0,6.9,No,71397,,,,,,
1557911,LR,31.0,6.9,Yes,71397,,,,,,
1557911,RF,31.0,6.9,No,71397,,,,,,
1557911,RR,31.0,7.0,No,71397,,,,,,
9891956,LF,8.6,9.9,No,18948,,,,,,
9891956,LR,8.6,9.9,No,18948,,,,,,
9891956,RF,8.6,9.9,No,18948,,,,,,
9891956,RR,8.6,9.8,No,18948,,,,,,
3924339,LF,13.3,9.3,No,2319,,,,,,
3924339,LR,13.3,9.3,No,2319,,,,,,
3924339,RF,13.3,9.3,No,2319,,,,,,
3924339,RR,13.3,9.4,No,2319,,,,,,
19343894,LF,23.3,7.9,No,48181,,,,,,
19343894,LR,23.3,8.0,No,48181,,,,,,
19343894,RF,23.3,8.0,No,48181,,,,,,
19343894,RR,23.3,7.9,No,48181,,,,,,
10242076,LF,10.1,9.7,No,9368,,,,,,
10242076,LR,10.1,9.7,No,9368,,,,,,
10242076,RF,10.1,9.8,Yes,9368,,,,,,
10242076,RR,10.1,9.7,No,9368,,,,,,
3708302,LF,16.2,9.0,No,8513,,,,,,
3708302,LR,16.2,8.9,No,8513,,,,,,
3708302,RF,16.2,8.9,No,8513,,,,,,
3708302,RR,16.2,8.9,No,8513,,,,,,
15317373,LF,25.6,7.7,No,11155,,,,,,
15317373,LR,25.6,7.7,No,11155,,,,,,
15317373,RF,25.6,7.6,No,11155,,,,,,
15317373,RR,25.6,7.7,No,11155,,,,,,
8963346,LF,15.5,9.0,No,9439,,,,,,
8963346,LR,15.5,9.1,No,9439,,,,,,
8963346,RF,15.5,9.0,No,9439,,,,,,
8963346,RR,15.5,9.0,No,9439,,,,,,
9616477,LF,9.0,9.8,No,9307,,,,,,
9616477,LR,9.0,9.8,No,9307,,,,,,
9616477,RF,9.0,9.8,No,9307,,,,,,
9616477,RR,9.0,9.8,No,9307,,,,,,
407622,LF,23.8,7.9,No,8425,,,,,,
407622,LR,23.8,8.0,No,8425,,,,,,
407622,RF,23.8,7.9,No,8425,,,,,,
407622,RR,23.8,7.9,No,8425,,,,,,
8074690,LF,12.8,9.3,No,26169,,,,,,
8074690,LR,12.8,9.4,No,26169,,,,,,
8074690,RF,12.8,9.4,No,26169,,,,,,
8074690,RR,12.8,9.4,No,26169,,,,,,
1317161,LF,26.7,7.5,No,42637,,,,,,
1317161,LR,10.7,9.7,No,42637,,,,,,
1317161,RF,26.7,7.5,No,42637,,,,,,
1317161,RR,26.7,7.5,No,42637,,,,,,
9315494,LF,10.7,9.7,No,9819,,,,,,
9315494,LR,10.7,9.6,No,9819,,,,,,
9315494,RF,10.7,9.6,No,9819,,,,,,
9315494,RR,10.7,9.6,No,9819,,,,,,
